x[i+k],x[i]
0.357496,0.942073
0.310469,0.170057
0.120994,0.995006
0.233819,0.396729
0.471931,0.201977
0.0259147,0.225916
0.0618584,0.260037
0.0461399,0.962316
0.0814942,0.922191
0.175354,0.563731
0.903952,0.0283292
0.992683,0.876742
0.845084,0.303754
0.244214,0.116691
0.99244,0.745708
0.687781,0.153031
0.323088,0.349936
0.344942,0.99825
0.394979,0.444082
0.646059,0.578761
0.804677,0.86691
0.126947,0.671974
0.63429,0.866536
0.788727,0.173087
0.736818,0.715784
0.744113,0.96408
0.840822,0.64077
0.944524,0.736796
0.853487,0.685907
0.431615,0.188738
0.341769,0.845928
0.195864,0.119396
0.117646,0.664857
0.108939,0.540806
0.119567,0.512625
0.379535,0.754998
0.426972,0.924245
0.79078,0.506482
0.679569,0.0612611
0.777045,0.579507
0.543588,0.416387
0.0571573,0.521158
0.257954,0.38441
0.0703166,0.00168147
0.19042,0.111441
0.957369,0.501931
0.621327,0.532188
0.197045,0.153233
0.694039,0.738973
0.251598,0.305984
0.0609821,0.813606
0.737851,0.631133
0.137615,0.487954
0.549215,0.528631
0.108138,0.817185
0.233572,0.32626
0.847417,0.651726
0.0361357,0.29073
0.292411,0.105371
0.216813,0.106452
0.608384,0.482831
0.0150189,0.174182
0.327414,0.229711
0.968683,0.212064
0.518048,0.021453
0.835059,0.220281
0.851414,0.57903
0.066984,0.57291
0.10154,0.98903
0.806215,0.616199
0.942458,0.209678
0.861404,0.039787
0.330517,0.789876
0.895247,0.89754
0.003992,0.622928
0.105758,0.11206
0.286242,0.612376
0.842086,0.120777
0.332841,0.613656
0.635109,0.810769
0.0310508,0.85089
0.42992,0.470168
0.0430778,0.882465
0.871495,0.496904
0.113103,0.144618
0.354297,0.67771
0.717497,0.0555613
0.845437,0.215701
0.11324,0.0480135
0.670941,0.740685
0.852745,0.117232
0.729608,0.7767
0.897477,0.138987
0.752643,0.571694
0.382464,0.230318
0.0812081,0.387752
0.85792,0.413514
0.29598,0.511128
0.00803216,0.900998
0.0456161,0.167475
0.845184,0.121135
0.176696,0.399913
0.615613,0.562681
0.610695,0.0221336
0.762818,0.728854
0.846086,0.281636
0.0583354,0.615563
0.75455,0.575694
0.147389,0.955812
0.186131,0.507192
0.894944,0.529852
0.943367,0.267339
0.778467,0.752864
0.653862,0.239346
0.406821,0.786499
0.907634,0.699478
0.099391,0.252005
0.814686,0.0843304
0.106464,0.715004
0.443858,0.425381
0.707017,0.869282
0.484845,0.289945
0.865639,0.765352
0.721164,0.239395
0.746587,0.0130276
0.54288,0.907295
0.174634,0.641532
0.394396,0.486247
0.725593,0.953101
0.7396,0.0482583
0.747737,0.132414
0.384419,0.647234
0.731565,0.847127
0.562132,0.199105
0.624486,0.838029
0.707311,0.00599016
0.295935,0.331502
0.0968545,0.192156
0.431551,0.161574
0.174602,0.818019
0.725314,0.178139
0.81967,0.717481
0.203728,0.899948
0.853049,0.214066
0.262325,0.929321
0.0617342,0.592649
0.239884,0.0100612
0.857189,0.446153
0.645258,0.971448
0.809477,0.419321
0.425311,0.269744
0.601246,0.516788
0.708944,0.721246
0.882819,0.698101
0.51612,0.140496
0.318634,0.057421
0.774902,0.241434
0.141382,0.138305
0.352371,0.97863
0.907951,0.994431
0.587081,0.614696
0.624757,0.969685
0.415838,0.826964
0.798413,0.481946
0.901267,0.061096
0.33084,0.60789
0.124678,0.326577
0.0478229,0.932086
0.630186,0.833622
0.974118,0.930642
0.988063,0.146306
0.38774,0.292752
0.431057,0.762966
0.741596,0.529122
0.523553,0.783428
0.398124,0.649547
0.619232,0.110633
0.937598,0.0228814
0.504827,0.0350704
0.0961664,0.73601
0.3439,0.406094
0.732671,0.427006
0.359092,0.468578
0.3022,0.780494
0.711136,0.989278
0.135584,0.276318
0.56907,0.6992
0.462166,0.523323
0.052445,0.000126784
0.783555,0.203762
0.853309,0.575998
0.686631,0.181679
0.204561,0.472541
0.507611,0.624229
0.360239,0.709388
0.115482,0.603778
0.0307838,0.704139
0.172717,0.848153
0.628647,0.389876
0.379154,0.474917
0.751234,0.339784
0.0389835,0.514737
0.0380609,0.320304
0.320431,0.501149
0.704911,0.0905059
0.666504,0.103986
0.285665,0.558219
0.0307602,0.353135
0.977364,0.490226
0.199614,0.538372
0.142149,0.337603
0.0417422,0.315096
0.163249,0.172933
0.562809,0.214459
0.689376,0.791896
0.131679,0.941962
0.4567,0.44061
0.760914,0.170663
0.671812,0.494761
0.585266,0.0813455
0.185331,0.376723
0.934942,0.25177
0.604905,0.470997
0.961222,0.965702
0.504074,0.582269
0.919872,0.160836
0.475932,0.646223
0.819156,0.961614
0.176074,0.63918
0.431076,0.381965
0.323927,0.865449
0.30606,0.562755
0.733418,0.780627
0.275387,0.0669741
0.14832,0.40523
0.781953,0.860654
0.112424,0.333651
0.804648,0.716895
0.682597,0.717329
0.299598,0.76587
0.926706,0.18667
0.832893,0.21947
0.181085,0.402638
0.041818,0.652049
0.0340134,0.357158
0.222608,0.472894
0.0356493,0.35794
0.138567,0.528667
0.595642,0.769068
0.174298,0.413954
0.274607,0.743961
0.0776122,0.95625
0.673145,0.387031
0.10436,0.88226
0.64813,0.355742
0.542412,0.403958
0.623429,0.574836
0.977474,0.375305
0.0273534,0.804514
0.161672,0.0192923
0.492186,0.0613668
0.419307,0.38428
0.912947,0.527835
0.296903,0.557874
0.971828,0.508589
0.25255,0.471201
0.427451,0.246435
0.633466,0.330162
0.212422,0.100596
0.456338,0.737826
0.141785,0.860553
0.435389,0.998749
0.374054,0.765213
0.569727,0.412863
0.432155,0.401407
0.462774,0.731399
0.115679,0.924342
0.452177,0.882081
0.439955,0.0286266
0.537216,0.74908
0.220281,0.411782
0.658217,0.789766
0.119928,0.647732
0.748328,0.291683
0.0295096,0.332351
0.192903,0.204665
0.203415,0.171294
0.936508,0.628292
0.0411554,0.577468
0.978876,0.506235
0.237634,0.473311
0.397653,0.44165
0.323731,0.353313
0.38194,0.84983
0.59891,0.763686
0.175468,0.919155
0.708921,0.819191
0.466922,0.833685
0.125369,0.828849
0.1612,0.21525
0.419916,0.154878
0.326173,0.354103
0.982395,0.62333
0.200799,0.26268
0.768915,0.0235508
0.496862,0.179674
0.621324,0.00654862
0.359862,0.894514
0.744344,0.945055
0.70874,0.741801
0.660956,0.343254
0.162444,0.884208
0.717894,0.369877
0.198726,0.629366
0.844617,0.843263
0.998141,0.359926
0.714029,0.264532
0.887862,0.324314
0.586994,0.696425
0.719976,0.088661
0.268335,0.355909
0.362457,0.216837
0.111352,0.889659
0.834714,0.722319
0.46412,0.855696
0.198949,0.543454
0.427663,0.125076
0.494953,0.361393
0.99076,0.145556
0.988819,0.69368
0.0536058,0.835376
0.0999087,0.98696
0.311274,0.767635
0.46406,0.987771
0.076432,0.898268
0.254176,0.184036
0.400873,0.344767
0.234426,0.616634
0.338953,0.512225
0.36792,0.0691403
0.612594,0.803073
0.928149,0.56687
0.928263,0.0402571
0.185814,0.423102
0.116781,0.919023
0.754399,0.174633
0.161593,0.170387
0.938022,0.854308
0.842079,0.472867
0.371135,0.402083
0.586118,0.918511
0.263278,0.625311
0.241945,0.986991
0.499216,0.497705
0.566845,0.580897
0.38397,0.867137
0.434006,0.179439
0.219697,0.312119
0.735221,0.362269
0.281292,0.40551
0.580143,0.852002
0.0223895,0.035691
0.889999,0.741736
0.214603,0.960412
0.362494,0.732078
0.650589,0.585737
0.211048,0.948613
0.935604,0.913867
0.411572,0.452993
0.0338902,0.43482
0.301957,0.978417
0.157856,0.41786
0.729979,0.735963
0.0982322,0.377553
0.783063,0.4652
0.317202,0.379524
0.415215,0.363206
0.104941,0.339591
0.300003,0.305214
0.0372916,0.319544
0.905281,0.662498
0.611111,0.68788
0.601747,0.116329
0.569322,0.546715
0.981535,0.0133191
0.991736,0.603212
0.0210722,0.283492
0.0194553,0.149592
0.527144,0.751051
0.216251,0.117688
0.497212,0.310207
0.673412,0.533453
0.873044,0.912427
0.21764,0.778354
0.0978977,0.173047
0.835545,0.254932
0.942812,0.00317871
0.119508,0.446656
0.99337,0.54456
0.557879,0.68883
0.292042,0.974905
0.258398,0.549614
0.699206,0.313114
0.0641649,0.277853
0.39554,0.22635
0.536557,0.280416
0.813868,0.892752
0.805179,0.209969
0.988323,0.686912
0.859959,0.0228189
0.277751,0.0862207
0.0893994,0.695504
0.14216,0.220563
0.765123,0.208907
0.897737,0.13553
0.110436,0.323001
0.872616,0.189778
0.502892,0.368833
0.646686,0.571822
0.798172,0.567057
0.847473,0.0422267
0.934979,0.334729
0.544698,0.661341
0.348253,0.740157
0.762976,0.533021
0.619242,0.208213
0.903717,0.0407269
0.26129,0.708641
0.917548,0.0458772
0.181408,0.0264127
0.349414,0.815285
0.00506346,0.291843
0.660677,0.22203
0.793852,0.507956
0.0750126,0.307363
0.34959,0.592024
0.926753,0.922485
0.583826,0.284568
0.0247257,0.471451
0.00447183,0.93208
0.140292,0.787702
0.828429,0.623714
0.332355,0.0440095
0.0898867,0.0897188
0.116131,0.249903
0.0651884,0.271294
0.563137,0.465546
0.687575,0.0702519
0.578207,0.223814
0.531177,0.481427
0.0734509,0.65322
0.575705,0.880766
0.165335,0.00020338
0.471654,0.159532
0.0916112,0.19006
0.977762,0.476126
0.0998396,0.231903
0.275913,0.806191
0.89591,0.432194
0.682098,0.3658
0.637094,0.0120413
0.477587,0.747286
0.817538,0.200231
0.424046,0.165162
0.64659,0.395746
0.0489656,0.955222
0.835989,0.72004
0.720244,0.624671
0.784203,0.00132339
0.191384,0.191898
0.668024,0.875814
0.107717,0.169146
0.975337,0.767863
0.200058,0.38363
0.74943,0.871247
0.883288,0.882155
0.629442,0.386524
0.586755,0.360875
0.526037,0.44698
0.842725,0.0108008
0.966023,0.172627
0.892667,0.891691
0.516362,0.802012
0.803335,0.612911
0.804809,0.300565
0.176378,0.994719
0.163865,0.472832
0.240696,0.284096
0.667726,0.139202
0.0104488,0.440753
0.322909,0.417156
0.803679,0.893737
0.254612,0.95235
0.39933,0.390435
0.401236,0.780649
0.953276,0.242056
0.133747,0.367259
0.169271,0.845943
0.458854,0.650109
0.950673,0.972606
0.967325,0.263663
0.736495,0.127051
0.411147,0.13119
0.270392,0.977191
0.417944,0.0788728
0.496028,0.280841
0.174577,0.740853
0.693203,0.299708
0.690143,0.429189
0.209839,0.0925331
0.334589,0.0913783
0.458637,0.163115
0.00905763,0.468335
0.118444,0.627908
0.600514,0.467912
0.731574,0.0691169
0.196168,0.567838
0.699028,0.468069
0.44526,0.607315
0.686188,0.96942
0.25026,0.863204
0.604056,0.182217
0.481924,0.424838
0.854027,0.297259
0.389792,0.172067
0.263445,0.0638657
0.22698,0.724381
0.192716,0.722083
0.34999,0.236038
0.703949,0.31116
0.380277,0.950504
0.518342,0.435524
0.903593,0.576445
0.18376,0.21737
0.18679,0.348853
0.212057,0.869948
0.052165,0.43705
0.861888,0.816113
0.113372,0.534089
0.706157,0.715915
0.779781,0.503164
0.227545,0.969602
0.691685,0.00676118
0.242799,0.420261
0.731421,0.0416748
0.992179,0.946748
0.382272,0.111698
0.688143,0.510521
0.727891,0.285865
0.634718,0.871903
0.741851,0.914681
0.351731,0.846775
0.662888,0.794016
0.328106,0.213619
0.929535,0.77626
0.279425,0.0342624
0.0038645,0.709316
0.716077,0.50697
0.927231,0.695549
0.737224,0.958876
0.905624,0.658652
0.77035,0.729402
0.239923,0.287897
0.573762,0.458492
0.330395,0.967814
0.882495,0.20848
0.0552551,0.0722464
0.866263,0.234226
0.447846,0.718143
0.494403,0.194369
0.228631,0.37738
0.0866961,0.773828
0.280798,0.232496
0.928045,0.802773
0.761649,0.208029
0.866681,0.665269
0.394671,0.667273
0.95517,0.637031
0.0955234,0.634594
0.602408,0.528932
0.737412,0.425918
0.498165,0.484903
0.719129,0.792667
0.51081,0.364428
0.558796,0.166974
0.544355,0.00521355
0.779042,0.787427
0.0199228,0.631051
0.433824,0.0598395
0.267869,0.947967
0.613236,0.195473
0.862746,0.13455
0.771581,0.00790702
0.642501,0.817916
0.346848,0.867104
0.293023,0.244909
0.729812,0.0842601
0.876927,0.791188
0.155616,0.448941
0.615915,0.387737
0.392951,0.714412
0.501839,0.16027
0.791321,0.171992
0.231832,0.521762
0.46973,0.225145
0.420618,0.499701
0.634251,0.0829656
0.0908726,0.283364
0.10128,0.405832
0.272936,0.733374
0.978283,0.448129
0.532389,0.565959
0.357147,0.708095
0.157036,0.409316
0.797053,0.512763
0.227175,0.772951
0.933222,0.190004
0.361997,0.729014
0.250776,0.724542
0.949687,0.593829
0.0935293,0.720506
0.803471,0.370305
0.653669,0.72778
0.133612,0.894344
0.627718,0.754949
0.203078,0.406548
0.972508,0.606001
0.314096,0.735467
0.144782,0.329655
0.842417,0.471132
0.244083,0.941836
0.13184,0.0695921
0.798606,0.177304
0.901847,0.493836
0.0876649,0.0493821
0.769888,0.851534
0.221839,0.181194
0.908974,0.573359
0.467703,0.875508
0.630457,0.0425862
0.449134,0.0954203
0.701421,0.833535
0.569002,0.421642
0.751297,0.0155164
0.486648,0.713784
0.65562,0.593714
0.663306,0.730731
0.908035,0.787459
0.281296,0.461912
0.511294,0.809882
0.661416,0.36896
0.550155,0.281182
0.854541,0.883256
0.758763,0.459129
0.501715,0.322244
0.417664,0.389221
0.222756,0.95085
0.372492,0.119085
0.134601,0.791758
0.505542,0.123788
0.717502,0.621249
0.35198,0.161161
0.948621,0.380809
0.842721,0.260016
0.0698983,0.229916
0.598877,0.354015
0.635197,0.731315
0.61457,0.149031
0.60816,0.489738
0.811982,0.373334
0.762554,0.109875
0.0607252,0.229646
0.348731,0.98531
0.777068,0.433217
0.557005,0.483333
0.104582,0.282609
0.443771,0.274508
0.655316,0.456563
0.716579,0.392391
0.622307,0.498037
0.852052,0.786477
0.517792,0.221184
0.370215,0.48725
0.976988,0.132362
0.505696,0.978376
0.0882511,0.78897
0.0186163,0.26825
0.25356,0.148976
0.582193,0.367348
0.85068,0.0306283
0.313238,0.139198
0.413706,0.955263
0.411825,0.757009
0.1494,0.0690226
0.56706,0.128404
0.914881,0.771707
0.992891,0.419112
0.906362,0.432672
0.565034,0.363107
0.341482,0.88335
0.67232,0.0707296
0.33898,0.429733
0.57871,0.690936
0.058284,0.59254
0.623168,0.160903
0.300101,0.908964
0.864227,0.936406
0.693415,0.713808
0.78283,0.276052
0.404456,0.842815
0.614522,0.34989
0.769002,0.319336
0.752009,0.607413
0.97052,0.675364
0.558714,0.317043
0.387772,0.312002
0.741735,0.231034
0.921971,0.726752
0.319292,0.320445
0.481348,0.980255
0.889219,0.94246
0.878866,0.781449
0.495257,0.753446
0.0294977,0.572281
0.415096,0.278087
0.627977,0.433953
0.75329,0.0296175
0.637031,0.396979
0.0723434,0.505298
0.822341,0.60755
0.919552,0.631057
0.862092,0.210113
0.936865,0.661288
0.981733,0.784062
0.764317,0.256157
0.198617,0.463081
0.24453,0.653536
0.406982,0.0774833
0.649764,0.739787
0.0178746,0.436479
0.870433,0.0648602
0.0944777,0.645852
0.042831,0.623723
0.129021,0.731508
0.339059,0.115174
0.746232,0.951362
0.161475,0.258611
0.919899,0.608323
0.392386,0.0983395
0.354496,0.901632
0.364713,0.156703
0.810239,0.553113
0.630596,0.609243
0.349031,0.21722
0.6537,0.280361
0.345221,0.366905
0.0127572,0.524133
0.147855,0.439698
0.171207,0.0555882
0.170763,0.276876
0.228238,0.510266
0.768877,0.916994
0.525318,0.389713
0.488052,0.688776
0.590407,0.917704
0.0744064,0.842549
0.395662,0.95512
0.564364,0.884645
0.101865,0.0262577
0.306618,0.913395
0.2803,0.755565
0.279698,0.651839
0.0915376,0.293057
0.348646,0.427553
0.704429,0.262744
0.77301,0.519408
0.436402,0.932667
0.32238,0.541887
0.230662,0.96172
0.879424,0.810433
0.652981,0.82107
0.77619,0.95383
0.838475,0.0486429
0.0749006,0.340554
0.253948,0.940341
0.695906,0.381519
0.033358,0.534249
0.827306,0.975603
0.403156,0.124896
0.38764,0.175951
0.695359,0.107585
0.0402529,0.16065
0.702537,0.131762
0.0934821,0.362633
0.173066,0.933199
0.754268,0.972906
0.926736,0.826047
0.87469,0.530458
0.871012,0.765211
0.705552,0.949591
0.33111,0.124961
0.659209,0.401458
0.377061,0.364468
0.489364,0.486515
0.662467,0.780217
0.887803,0.877004
0.0376536,0.357826
0.489588,0.928056
0.290689,0.74019
0.673389,0.58307
0.555976,0.463755
0.289802,0.427657
0.958116,0.482712
0.247924,0.164493
0.114084,0.829128
0.954089,0.953476
0.354934,0.445194
0.809662,0.613298
0.0998133,0.731995
0.512212,0.299026
0.176029,0.76228
0.120106,0.400015
0.328071,0.213683
0.953873,0.609694
0.192765,0.61876
0.0825145,0.627262
0.054919,0.748741
0.231453,0.372317
0.53681,0.0130347
0.842163,0.479377
0.432853,0.650893
0.0960872,0.796251
0.409549,0.787787
0.519782,0.905749
0.204775,0.509363
0.271643,0.031994
0.432009,0.380804
0.594487,0.391749
0.0014435,0.76008
0.378839,0.54836
0.175621,0.194208
0.942949,0.461354
0.833671,0.230541
0.243575,0.174402
0.653779,0.37048
0.0213738,0.0857377
0.881989,0.0866326
0.874419,0.117461
0.02321,0.291538
0.800901,0.394201
0.426195,0.227985
0.608788,0.0725433
0.464292,0.858204
0.618284,0.203275
0.751635,0.465736
0.659944,0.997124
0.458478,0.927256
0.157797,0.602893
0.777295,0.292148
0.662629,0.401372
0.487109,0.431075
0.517708,0.684002
0.801463,0.369098
0.660636,0.392127
0.786328,0.824674
0.0526581,0.461537
0.53408,0.212524
0.070728,0.661446
0.864721,0.998373
0.464108,0.689012
0.686136,0.616356
0.543612,0.124052
0.726946,0.144613
0.436762,0.701409
0.102781,0.504241
0.935316,0.0993904
0.783393,0.58989
0.958988,0.453023
0.84515,0.584856
0.40953,0.619625
0.0811619,0.631479
0.844002,0.462188
0.123634,0.615242
0.613615,0.91473
0.603743,0.988356
0.604712,0.0777233
0.201776,0.289878
0.434492,0.148324
0.849733,0.928721
0.432962,0.871254
0.970644,0.952513
0.542403,0.368278
0.821302,0.754037
0.338893,0.501392
0.121017,0.666452
0.297931,0.748423
0.210611,0.202178
0.817421,0.141933
0.0566637,0.334245
0.322601,0.431036
0.508759,0.660406
0.950285,0.927313
0.0756374,0.710535
0.639256,0.384777
0.25603,0.92537
0.877884,0.0722179
0.440496,0.226674
0.980711,0.420287
0.921679,0.261798
0.92825,0.319604
0.068027,0.0426954
0.244874,0.22618
0.368114,0.278638
0.612883,0.0622946
0.49333,0.424777
0.0851837,0.935484
0.862798,0.00208909
0.712624,0.0354686
0.420245,0.938435
0.863805,0.351879
0.424097,0.676276
0.90295,0.741689
0.161976,0.864593
0.126391,0.883661
0.203265,0.0836547
0.12635,0.0546405
0.280821,0.271292
0.54993,0.371224
0.433518,0.648934
0.0737118,0.162813
0.0982976,0.926849
0.928938,0.158896
0.194364,0.961095
0.89953,0.641561
0.993441,0.61461
0.290885,0.763336
0.505025,0.417538
0.282132,0.193835
0.077496,0.667
0.750655,0.408523
0.463163,0.280761
0.552053,0.877005
0.248229,0.743984
0.392918,0.101983
0.264796,0.681747
0.608596,0.46663
0.625526,0.363094
0.324189,0.537534
0.179095,0.81989
0.434499,0.223719
0.987055,0.172536
0.590074,0.725384
0.919219,0.492079
0.15908,0.872206
0.280729,0.996715
0.277476,0.909735
0.78674,0.743892
0.487875,0.829529
0.931512,0.0349687
0.716716,0.880794
0.347424,0.196308
0.559402,0.325312
0.862846,0.972949
0.792839,0.88359
0.10731,0.0419409
0.214477,0.227338
0.952722,0.0943644
0.586444,0.804551
0.676757,0.871942
0.868657,0.745523
0.655258,0.957486
0.701377,0.146134
0.975663,0.441998
0.476966,0.189253
0.0700462,0.907175
0.103483,0.193683
0.518995,0.41747
0.390419,0.662885
0.546475,0.38184
0.423781,0.183258
0.410596,0.653785
0.748149,0.638258
0.442809,0.363319
0.23526,0.334593
0.0801164,0.119567
0.0770522,0.103918
0.250051,0.735374
0.177372,0.778429
0.967682,0.225714
0.13289,0.654339
0.848021,0.0377282
0.455198,0.236373
0.899258,0.367016
0.748856,0.845617
0.0288754,0.445733
0.0995185,0.172638
0.810896,0.439472
0.80279,0.847668
0.182261,0.253705
0.373272,0.0380506
0.141968,0.262378
0.997752,0.450324
0.228754,0.39202
0.617734,0.175124
0.829463,0.196436
0.234164,0.750624
0.986997,0.677484
0.0445003,0.689362
0.534979,0.886255
0.331988,0.793357
0.965994,0.563855
0.00332631,0.431507
0.279175,0.77689
0.0305956,0.806116
0.844167,0.461436
0.723813,0.403868
0.854192,0.986135
0.378155,0.721565
0.89669,0.0829455
0.279381,0.995889
0.746513,0.726153
0.403637,0.513545
0.202907,0.733511
0.619766,0.448137
0.241494,0.737886
0.301741,0.951754
0.383261,0.207488
0.984378,0.305067
0.111184,0.662436
0.123872,0.0149739
0.418842,0.955351
0.941486,0.847685
0.569251,0.273033
0.355979,0.319641
0.315531,0.465941
0.192093,0.63536
0.148905,0.0620444
0.795555,0.59573
0.0438679,0.351812
0.0896985,0.41532
0.367074,0.285362
0.49285,0.39144
0.696507,0.750335
0.412771,0.477228
0.492202,0.807691
0.763042,0.536643
0.384329,0.911044
0.184077,0.704528
0.0241691,0.953579
0.41952,0.540056
0.175416,0.3397
0.401744,0.611613
0.207344,0.324322
0.676134,0.197299
0.61262,0.251212
0.536573,0.765832
0.157272,0.979694
0.73003,0.0294235
0.506652,0.853779
0.661469,0.142801
0.679444,0.998854
0.909898,0.424511
0.129039,0.0637729
0.0173523,0.093975
0.634031,0.153208
0.492908,0.436872
0.0484856,0.809448
0.133769,0.894652
0.0919512,0.255829
0.507041,0.809903
0.575735,0.704571
0.684265,0.0436146
0.0730381,0.733007
0.586785,0.414295
0.557096,0.57969
0.578544,0.248255
0.672765,0.23654
0.300313,0.488442
0.582417,0.801804
0.955012,0.317665
0.754538,0.216448
0.0258953,0.447919
0.342571,0.803023
0.0588526,0.159664
0.969567,0.434522
0.139093,0.565894
0.609508,0.545302
0.278309,0.823358
0.237653,0.682547
0.262236,0.865094
0.113349,0.794749
0.0312886,0.84078
0.329222,0.786114
0.587918,0.331601
0.649267,0.911638
0.128086,0.54293
0.99085,0.403804
0.206827,0.153981
0.313646,0.333421
0.767943,0.26568
0.831574,0.283213
0.828515,0.907037
0.730395,0.441082
0.123629,0.106824
0.971919,0.968048
0.762796,0.385865
0.226645,0.0852678
0.871382,0.794085
0.125687,0.555867
0.467505,0.459301
0.00223091,0.774953
0.178757,0.595591
0.749573,0.99308
0.326501,0.385585
0.651265,0.0632182
0.346431,0.0944446
0.00148124,0.482838
0.92392,0.174947
0.281771,0.731876
0.699924,0.0475492
0.433414,0.25369
0.338958,0.46272
0.256806,0.66006
0.215927,0.21034
0.669641,0.382492
0.157445,0.683432
0.279023,0.671871
0.664952,0.336203
0.721787,0.0285957
0.091814,0.991453
0.0858978,0.373052
0.85589,0.438245
0.613192,0.087379
0.819255,0.779811
0.82736,0.894963
0.148653,0.519179
0.9819,0.260774
0.920834,0.48761
0.69795,0.238705
0.621197,0.13676
0.820192,0.367591
0.039462,0.778642
0.114845,0.0992153
0.127811,0.704414
0.695867,0.836632
0.209684,0.219625
0.65787,0.781765
0.869144,0.0655739
0.845385,0.271062
0.166025,0.688399
0.207578,0.672744
0.933518,0.314678
0.802288,0.189478
0.428183,0.854352
0.991112,0.500238
0.867828,0.0493803
0.828023,0.811304
0.91052,0.90729
0.611704,0.942868
0.7795,0.0383306
0.257956,0.307571
0.089336,0.989184
0.0547577,0.915826
0.186888,0.95848
0.646879,0.900142
0.572886,0.352913
0.667591,0.854457
0.0439346,0.506405
0.360757,0.469879
0.970117,0.472118
0.521498,0.351869
0.163173,0.837945
0.745235,0.349521
0.292388,0.0736924
0.112023,0.35694
0.664511,0.0718883
0.0610721,0.369979
0.285805,0.753847
0.712327,0.11583
0.015972,0.472693
0.825606,0.359205
0.213662,0.588858
0.0952633,0.493196
0.963075,0.257597
0.729714,0.45602
0.807889,0.933191
0.771136,0.251212
0.600733,0.971062
0.0447539,0.516372
0.873311,0.893121
0.96501,0.156777
0.526756,0.537822
0.291669,0.0260817
0.141912,0.81256
0.285253,0.00399552
0.363201,0.157884
0.746742,0.110858
0.604054,0.576863
0.834459,0.842005
0.298025,0.567129
0.500321,0.564173
0.815386,0.105914
0.0769753,0.271457
0.787829,0.416118
0.30924,0.121729
0.278506,0.66114
0.198962,0.274249
0.300331,0.805262
0.617822,0.490631
0.494627,0.442243
0.600126,0.903074
0.0139323,0.857827
0.43469,0.346868
0.188873,0.617987
0.185116,0.269149
0.833323,0.486899
0.592812,0.685436
0.956893,0.648708
0.0648269,0.669788
0.791517,0.744722
0.405862,0.374067
0.648316,0.0700229
0.875285,0.604824
0.095455,0.948647
0.39089,0.493106
0.39618,0.590082
0.447909,0.991016
0.337884,0.410113
0.0280996,0.882599
0.151748,0.526757
0.0136559,0.213215
0.898652,0.985071
0.633779,0.606468
0.276256,0.855545
0.600267,0.698606
0.072673,0.0677726
0.137796,0.00612891
0.610953,0.720989
0.669636,0.0130801
0.506186,0.706408
0.296489,0.060526
0.0515419,0.902367
0.31248,0.744398
0.626997,0.389426
0.916183,0.340579
0.553795,0.778745
0.763816,0.929839
0.536307,0.452447
0.307992,0.397596
0.0962019,0.812563
0.880336,0.908259
0.914388,0.168875
0.889864,0.0181313
0.0312114,0.525341
0.231748,0.5595
0.620026,0.537398
0.439765,0.528238
0.272636,0.671568
0.0609942,0.752244
0.0928235,0.899633
0.678378,0.977177
0.907017,0.646618
0.0990648,0.442194
0.83979,0.443324
0.255887,0.407057
0.315316,0.935992
0.104867,0.136223
0.154354,0.229703
0.755044,0.994731
0.554231,0.185566
0.722963,0.986793
0.51503,0.174257
0.845826,0.162728
0.914972,0.787666
0.687299,0.90682
0.883997,0.00779556
0.654414,0.365677
0.807871,0.791014
0.234338,0.753479
0.160535,0.647661
0.583653,0.490225
0.626448,0.475851
0.705554,0.68852
0.68325,0.780802
0.966368,0.460598
0.447391,0.237482
0.411739,0.689331
0.852059,0.962421
0.750087,0.257565
0.164384,0.767031
0.774827,0.437386
0.803063,0.0483815
0.839395,0.429241
0.182719,0.610934
0.258595,0.0737334
0.563959,0.343254
0.819105,0.842248
0.530768,0.190407
0.971209,0.524659
0.985258,0.214019
0.4515,0.937577
0.626909,0.432649
0.39507,0.863239
0.120804,0.478968
0.245999,0.145157
0.582543,0.285188
0.333569,0.0208262
0.450067,0.385606
0.996541,0.172965
0.246698,0.632786
0.97604,0.255136
0.0973847,0.810657
0.00106348,0.795146
0.319805,0.628153
0.842171,0.972273
0.90985,0.305063
0.737711,0.293672
0.156911,0.536759
0.0157266,0.132781
0.277938,0.277714
0.562902,0.261726
0.282552,0.860481
0.246088,0.896472
0.0694363,0.732619
0.365405,0.242629
0.497765,0.316134
0.126791,0.341445
0.136591,0.595149
0.223302,0.127855
0.100127,0.456396
0.761459,0.0654736
0.359145,0.00997738
0.546736,0.49917
0.631951,0.516056
0.79377,0.562463
0.824189,0.909889
0.770371,0.356672
0.253144,0.106741
0.83936,0.0164586
0.259087,0.32258
0.638715,0.204765
0.54621,0.756852
0.352001,0.765506
0.893361,0.682801
0.139197,0.575304
0.640777,0.993488
0.00346528,0.900656
0.399826,0.999922
0.515978,0.550201
0.112664,0.0317771
0.941666,0.309748
0.666421,0.936853
0.0435934,0.712037
0.728496,0.919564
0.242144,0.882953
0.0877179,0.987583
0.744435,0.880859
0.646365,0.633928
0.31673,0.0964362
0.67174,0.539725
0.533213,0.455927
0.356583,0.312517
0.312439,0.536678
0.0868798,0.756409
0.788186,0.828418
0.138166,0.199544
0.136396,0.729853
0.44189,0.804587
0.724151,0.17999
0.0629429,0.170386
0.157969,0.966295
0.847154,0.150661
0.784589,0.902403
